product_tilda_uid,url,position
951381940691,https://static.tildacdn.com/stor6261-6565-4162-b037-623336306432/56779683.jpg,0
617846861181,https://static.tildacdn.com/stor6134-3439-4130-a563-613366303236/32478411.jpg,0
975969495451,https://static.tildacdn.com/stor3838-3833-4465-a663-303731623035/64680345.jpg,0
909664362551,https://static.tildacdn.com/stor3239-6432-4664-b964-383633643164/69154567.jpg,0
883982675201,https://static.tildacdn.com/stor3635-3765-4161-b534-363937383230/38470138.png,0
883982675201,https://static.tildacdn.com/stor6464-3732-4262-b139-323162386230/44645732.jpg,1
800623044301,https://static.tildacdn.com/stor6231-3937-4932-b934-326461633331/3296b831e602d92a03c2e1a1a2821bf4.jpg,0
539417686331,https://static.tildacdn.com/stor3033-3461-4962-b564-333533633438/873e90e11bded30cd093ab7533ab1d5b.jpg,0
981345014841,https://static.tildacdn.com/stor3435-3334-4138-b266-306463646166/79679084.jpg,0
908583264001,https://static.tildacdn.com/stor3339-6631-4666-a664-303735326364/89753296.jpg,0
513980696331,https://static.tildacdn.com/stor3339-3937-4666-b761-363433656563/ecf5f856ef609e1df32209841db1a082.png,0
269446105631,https://static.tildacdn.com/stor3234-3032-4335-a536-323963623463/18030336.jpg,0
269446105631,https://static.tildacdn.com/stor6336-6537-4833-b839-316534396635/78712169.jpg,1
427335086141,https://static.tildacdn.com/stor3230-3734-4331-a436-333463633938/58026738.jpg,0
124300906301,https://static.tildacdn.com/stor3735-6235-4433-b064-636632376361/90389638.jpg,0
230386159141,https://static.tildacdn.com/stor3630-6635-4538-b933-356364356636/83509473.jpg,0
778501064391,https://static.tildacdn.com/stor3361-6631-4530-a138-363432613863/28174555.jpg,0
146071557101,https://static.tildacdn.com/stor6164-6532-4466-b235-343462376636/81911012.jpg,0
709352276571,https://static.tildacdn.com/stor3663-6638-4734-a136-343437383231/54182672.jpg,0
162408797831,https://static.tildacdn.com/stor3761-6230-4230-a333-323534313266/81460382.jpg,0
783826609031,https://static.tildacdn.com/stor3362-3236-4437-a463-653163386463/58364784.jpg,0
557171684861,https://static.tildacdn.com/stor6632-3539-4262-a530-316464366639/17123073.jpg,0
392314437091,https://static.tildacdn.com/stor3639-3734-4834-a538-353363666461/89583814.png,0
470430939111,https://static.tildacdn.com/stor3566-3765-4135-b662-656263373031/64613335.jpg,0
658339949891,https://static.tildacdn.com/stor3833-6537-4632-a166-636133313662/49096859.jpg,0
425231500541,https://static.tildacdn.com/stor3331-3064-4462-b766-613931373461/96565867.jpg,0
421928887141,https://static.tildacdn.com/stor3863-6363-4238-a432-343930386637/59383482.jpg,0
213174968771,https://static.tildacdn.com/stor6532-6239-4931-a534-643238316530/88168949.jpg,0
328790449471,https://static.tildacdn.com/stor6537-3336-4436-a139-323361363038/47119792.jpg,0
556461174171,https://static.tildacdn.com/stor3464-3932-4265-a530-346464626564/26917158.jpg,0
430304702381,https://static.tildacdn.com/stor3261-3632-4561-a238-653036363962/81412536.jpg,0
707921908461,https://static.tildacdn.com/stor6133-6361-4663-b763-633166613935/92533657.jpg,0
318835813271,https://static.tildacdn.com/stor6664-3536-4962-b966-376536613830/33886674.jpg,0
777948598131,https://static.tildacdn.com/stor6330-6235-4036-a664-313361333439/74209015.jpg,0
988054163581,https://static.tildacdn.com/stor6634-6161-4531-b034-336165396330/88505929.jpg,0
357812964931,https://static.tildacdn.com/stor3135-3630-4239-b963-393236353863/58794379.jpg,0
357812964931,https://static.tildacdn.com/stor6535-3832-4437-a632-313732356234/62313598.jpg,1
509418123831,https://static.tildacdn.com/stor3435-6234-4465-b730-333633363432/79334967.jpg,0
509418123831,https://static.tildacdn.com/stor6534-3833-4232-b731-326633346662/12725083.jpg,1
509418123831,https://static.tildacdn.com/stor3163-3130-4062-b765-386433663436/96957224.jpg,2
605620223141,https://static.tildacdn.com/stor3336-3263-4337-b664-346131373630/97767459.png,0
448212935441,https://static.tildacdn.com/stor6162-3838-4164-b861-306438356238/19095687.jpg,0
776553016921,https://static.tildacdn.com/stor3262-3730-4165-b737-653464663165/34827144.jpg,0
776553016921,https://static.tildacdn.com/stor3663-3661-4531-b565-636131333961/90201019.jpg,1
925802488851,https://static.tildacdn.com/stor6639-3763-4133-b164-356135333465/56622630.jpg,0
